Date/Time (hourly average)	SWD [W/m**2]	Origin of Values
2011-02-23T10	ø294	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T11	ø532	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T12	ø560	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T13	ø489	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T14	ø321	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T15	ø194	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T16	ø40	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T17	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-23T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T06	ø1	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T07	ø41	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T08	ø85	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T09	ø139	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T10	ø266	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T11	ø161	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T12	ø142	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T13	ø136	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T14	ø61	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T15	ø28	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T16	ø7	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T17	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-24T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T06	ø3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T07	ø38	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T08	ø70	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T09	ø124	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T10	ø181	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T11	ø318	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T12	ø315	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T13	ø424	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T14	ø338	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T15	ø215	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T16	ø37	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T17	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T18	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-25T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T06	ø3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T07	ø26	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T08	ø65	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T09	ø114	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T10	ø138	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T11	ø411	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T12	ø361	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T13	ø253	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T14	ø142	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T15	ø64	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T16	ø19	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T17	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T18	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-26T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T05	ø-4	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T06	ø10	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T07	ø46	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T08	ø108	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T09	ø171	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T10	ø188	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T11	ø232	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T12	ø236	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T13	ø148	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T14	ø73	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T15	ø27	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T16	ø10	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T17	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-27T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T06	ø17	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T07	ø48	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T08	ø102	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T09	ø106	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T10	ø136	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T11	ø183	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T12	ø235	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T13	ø145	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T14	ø45	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T15	ø21	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T16	ø10	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T17	ø-1	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T21	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T22	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-02-28T23	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815769; https://doi.pangaea.de/10.1594/PANGAEA.815775
2011-03-01T00	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T02	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T06	ø3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T07	ø39	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T08	ø71	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T09	ø71	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T10	ø72	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T11	ø113	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T12	ø139	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T13	ø349	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T14	ø381	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T15	ø180	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T16	ø22	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T17	ø-0	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T18	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T19	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T20	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-01T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T01	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T03	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T04	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T05	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T06	ø3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T07	ø30	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T08	ø75	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T09	ø134	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T10	ø156	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T11	ø377	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T12	ø548	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T13	ø510	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T14	ø383	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T15	ø224	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T16	ø72	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T17	ø1	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T18	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T19	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T20	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T21	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T22	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-02T23	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T00	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T01	ø-2	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T02	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T03	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T04	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T05	ø-3	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T06	ø18	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T07	ø145	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T08	ø309	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T09	ø483	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T10	ø568	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T11	ø618	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T12	ø587	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
2011-03-03T13	ø516	https://doi.pangaea.de/10.1594/PANGAEA.815811; https://doi.pangaea.de/10.1594/PANGAEA.815817
